Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10
-1	400	455	510	565	620	675	730	785	840	895	950
-2	-9.69	-9.69	-9.43659	-9.63161	-9	-6.25	-3.5	-2.5	-2.5	-2.5	-2.5
-3	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
0.01980061375	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.31005
0.03750901153	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.31005
0.05996684288	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.31003
0.07826499953	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.31
0.09827846194	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.30997
0.1186364003	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.30992
0.1392186789	1.32	1.32	1.32	1.32	1.32	1.32	1.31999	1.32	1.32	1.32	1.30986
0.1605925756	1.32	1.32	1.32	1.32	1.32	1.32	1.31999	1.32	1.32	1.32	1.30979
0.180700211	1.32	1.32	1.32	1.32	1.32	1.32	1.31999	1.32	1.32	1.32	1.30971
0.1999730293	1.32	1.32	1.32	1.32	1.32	1.32	1.31999	1.32	1.32	1.32	1.30963
0.2202175186	1.32	1.32	1.32	1.32	1.32	1.32	1.31999	1.32	1.32	1.32	1.30953
0.2396484923	1.32	1.32	1.32	1.32	1.32	1.32	1.31998	1.32	1.32	1.32	1.30944
0.260847687	1.32	1.32	1.32	1.32	1.32	1.32	1.31998	1.32	1.32	1.32	1.30932
0.2794678874	1.32	1.32	1.32	1.32	1.32	1.32	1.31998	1.32	1.32	1.32	1.30922
0.2996210278	1.32	1.32	1.32	1.32	1.32	1.32	1.31998	1.32	1.32	1.32	1.3091
0.3195349792	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30898
0.3392523271	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30885
0.3605045897	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30872
0.3794750793	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.3086
0.4001903	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30847
0.419058977	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30836
0.4397648201	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30824
0.4604706632	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30813
0.4792941569	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30804
0.5	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30794
0.5197553431	1.32	1.32	1.32	1.32	1.32	1.32	1.31997	1.32	1.32	1.32	1.30787
0.5396267821	1.32	1.32	1.32	1.32	1.32	1.32	1.31998	1.32	1.32	1.32	1.30781
0.5597943123	1.32	1.32	1.32	1.32	1.32	1.32	1.31998	1.32	1.32	1.32	1.30776
0.5801951303	1.32	1.32	1.32	1.32	1.32	1.32	1.31998	1.32	1.32	1.32	1.30772
0.6008040448	1.32	1.32	1.32	1.32	1.32	1.32	1.31999	1.32	1.32	1.32	1.30771
0.61919615	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.30771
0.6395599922	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.32	1.30773
0.6596583111	1.32	1.32	1.32	1.32	1.32	1.32	1.32001	1.32	1.32	1.32	1.30777
0.6791580124	1.32	1.32	1.32	1.32	1.32	1.32	1.32002	1.32	1.32	1.32	1.30783
0.6999689157	1.32	1.32	1.32	1.32	1.32	1.32	1.32003	1.32	1.32	1.32	1.30791
0.7201435438	1.32	1.32	1.32	1.32	1.32	1.32	1.32004	1.32	1.32	1.32	1.30801
0.7397235371	1.32	1.32	1.32	1.32	1.32	1.32	1.32005	1.32	1.32	1.32	1.30813
0.7604353571	1.31999	1.32	1.32	1.32	1.32	1.32	1.32006	1.32	1.32	1.32	1.30827
0.7805676544	1.31999	1.32	1.32	1.32	1.32	1.32	1.32008	1.32	1.32	1.32	1.30843
0.7993489941	1.31999	1.32	1.32	1.32	1.32	1.32	1.32009	1.32	1.32	1.32	1.30859
0.8202864904	1.31999	1.32	1.32	1.32	1.32	1.32	1.32011	1.32	1.32	1.32	1.30879
0.8394791953	1.31999	1.32	1.32	1.32	1.32	1.32	1.32012	1.32	1.32	1.32	1.30899
0.8601112767	1.31999	1.32	1.32	1.32	1.32	1.32	1.32014	1.32	1.32	1.32	1.30923
0.880283506	1.31999	1.32	1.32	1.32	1.32	1.32	1.32016	1.32	1.32	1.32	1.30947
0.89999646	1.31999	1.32	1.32	1.32	1.32	1.32	1.32018	1.32	1.32	1.32	1.30973
0.9192911175	1.31999	1.32	1.32	1.32	1.32	1.32	1.3202	1.32	1.32	1.32	1.30999
0.9398639699	1.31999	1.32	1.32	1.32	1.32	1.32	1.32022	1.32	1.32	1.32	1.31028
0.95973455	1.31999	1.32	1.32	1.32	1.32	1.32	1.32025	1.32	1.32	1.32	1.31058
0.9806222522	1.31999	1.32	1.32	1.32	1.32	1.32	1.32027	1.32	1.32	1.32	1.3109
1	1.31999	1.32	1.32	1.32	1.32	1.32	1.3203	1.32	1.32	1.32	1.31121
1.020134079	1.31999	1.32	1.32	1.32	1.32	1.32	1.32032	1.32	1.32	1.32	1.31154
1.039576839	1.31999	1.32	1.32	1.32	1.32	1.32	1.32035	1.32	1.32	1.32	1.31186
1.059781106	1.31999	1.32	1.32	1.32	1.32	1.32	1.32038	1.32	1.32	1.32	1.31221
1.079362535	1.31999	1.32	1.32	1.32	1.32	1.32	1.32041	1.32	1.32	1.32	1.31254
1.100169535	1.31999	1.32	1.32	1.32	1.32	1.32	1.32044	1.32	1.32	1.32	1.31291
1.120390943	1.31999	1.32	1.32	1.32	1.32	1.32	1.32047	1.32	1.32	1.32	1.31326
1.140018333	1.31999	1.32	1.32	1.32	1.32	1.32	1.3205	1.32	1.32	1.32	1.3136
1.160542629	1.31998	1.32	1.32	1.32	1.32	1.32	1.32053	1.32	1.32	1.32	1.31396
1.179326003	1.31998	1.32	1.32	1.32	1.32	1.32	1.32056	1.32	1.32	1.32	1.31428
1.200693774	1.31998	1.32	1.32	1.32	1.32	1.32	1.3206	1.32	1.32	1.32	1.31464
1.22021869	1.31998	1.32	1.32	1.32	1.32	1.32	1.32063	1.32	1.32	1.32	1.31496
1.239488382	1.31998	1.32	1.32	1.32	1.32	1.32	1.32066	1.32	1.32	1.32	1.31527
1.260378184	1.31998	1.32	1.32	1.32	1.32	1.32	1.3207	1.32	1.32	1.32	1.3156
1.279848097	1.31998	1.32	1.32	1.32	1.32	1.32	1.32073	1.32	1.32	1.32	1.3159
1.300491813	1.31998	1.32	1.32	1.32	1.32	1.32	1.32077	1.32	1.32	1.32	1.3162
1.31956375	1.31998	1.32	1.32	1.32	1.32	1.32	1.3208	1.32	1.32	1.32	1.31647
1.339848583	1.31998	1.32	1.32	1.32	1.32	1.32	1.32084	1.32	1.32	1.32	1.31674
1.360035736	1.31998	1.32	1.32	1.32	1.32	1.32	1.32087	1.32	1.32	1.32	1.31699
1.380179477	1.31998	1.32	1.32	1.32	1.32	1.32	1.3209	1.32	1.32	1.32	1.31723
1.399916244	1.31998	1.32	1.32	1.32	1.32	1.32	1.32093	1.32	1.32	1.32	1.31744
1.42051701	1.31998	1.32	1.32	1.32	1.32	1.32	1.32097	1.32	1.32	1.32	1.31765
1.439490369	1.31998	1.32	1.32	1.32	1.32	1.32	1.321	1.32	1.32	1.32	1.31782
1.459439638	1.31998	1.32	1.32	1.32	1.32	1.32	1.32103	1.32	1.32	1.32	1.31799
1.48033437	1.31998	1.32	1.32	1.32	1.32	1.32	1.32106	1.32	1.32	1.32	1.31814
1.5	1.31998	1.32	1.32	1.32	1.32	1.32	1.32108	1.32	1.32	1.32	1.31826
1.519564741	1.31998	1.32	1.32	1.32	1.32	1.32	1.32111	1.32	1.32	1.32	1.31836
1.54059415	1.31998	1.32	1.32	1.32	1.32	1.32	1.32113	1.32	1.32	1.32	1.31845
1.560473536	1.31998	1.32	1.32	1.32	1.32	1.32	1.32116	1.32	1.32	1.32	1.31851
1.580012496	1.31998	1.32	1.32	1.32	1.32	1.32	1.32118	1.32	1.32	1.32	1.31856
1.600416936	1.31998	1.32	1.32	1.32	1.32	1.32	1.3212	1.32	1.32	1.32	1.31858
1.62056152	1.31998	1.32	1.32	1.32	1.32	1.32	1.32122	1.32	1.32	1.32	1.31859
1.640490452	1.31998	1.32	1.32	1.32	1.32	1.32	1.32123	1.32	1.32	1.32	1.31858
1.660291137	1.31999	1.32	1.32	1.32	1.32	1.32	1.32125	1.32	1.32	1.32	1.31855
1.680000428	1.31999	1.32	1.32	1.32	1.32	1.32	1.32126	1.32	1.32	1.32	1.31851
1.699596762	1.31999	1.32	1.32	1.32	1.32	1.32	1.32127	1.32	1.32	1.32	1.31845
1.720203303	1.31999	1.32	1.32	1.32	1.32	1.32	1.32128	1.32	1.32	1.32	1.31836
1.739598162	1.31999	1.32	1.32	1.32	1.32	1.32	1.32129	1.32001	1.32	1.32	1.31827
1.760066429	1.31999	1.32	1.32	1.32	1.32	1.32	1.3213	1.32001	1.32	1.32	1.31816
1.780534696	1.32	1.32	1.32	1.32	1.32	1.32	1.3213	1.32001	1.32	1.32	1.31804
1.799951798	1.32	1.32	1.32	1.32	1.32	1.32	1.3213	1.32001	1.32	1.32	1.31791
1.819445768	1.32	1.32	1.32	1.32	1.32	1.32	1.32131	1.32001	1.32	1.32	1.31777
1.839596259	1.32	1.32	1.32	1.32	1.32	1.32	1.32131	1.32001	1.32	1.32	1.31761
1.860511959	1.32001	1.32	1.32	1.32	1.32	1.32	1.32131	1.32001	1.32	1.32	1.31744
1.880134897	1.32001	1.32	1.32	1.32	1.32	1.32	1.3213	1.32001	1.32	1.32	1.31727
1.899749186	1.32001	1.32	1.32	1.32	1.32	1.32	1.3213	1.32001	1.32	1.32	1.31709
1.919494763	1.32002	1.32	1.32	1.32	1.32	1.32	1.3213	1.32001	1.32	1.32	1.31691
1.940448181	1.32002	1.32	1.32	1.32	1.32	1.32	1.32129	1.32001	1.32	1.32	1.31672
1.959471679	1.32002	1.32	1.32	1.32	1.32	1.32	1.32129	1.32001	1.32	1.32	1.31654
1.979735839	1.32003	1.32	1.32	1.32	1.32	1.32	1.32128	1.32001	1.32	1.32	1.31634
2	1.32003	1.32	1.32	1.32	1.32	1.32	1.32128	1.32001	1.32	1.32	1.31615
2.020503466	1.32004	1.32	1.32	1.32	1.32	1.32	1.32127	1.32001	1.32	1.32	1.31596
2.040478051	1.32005	1.32	1.32	1.32	1.32	1.32	1.32127	1.32001	1.32	1.32	1.31577
2.060287178	1.32005	1.32	1.32	1.32	1.32	1.32	1.32127	1.32001	1.32	1.32	1.31559
2.080303491	1.32006	1.32	1.32	1.32	1.32	1.32	1.32126	1.32001	1.32	1.32	1.31541
