Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10
-1	400	455	510	565	620	675	730	785	840	895	950
-2	-9.69	-9.69	-9.43659	-9.63161	-9	-6.25	-3.5	-2.5	-2.5	-2.5	-2.5
-3	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
0.01980061375	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.91	-0.91	-0.91	-0.933282
0.03750901153	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.91	-0.91	-0.91	-0.933306
0.06116049106	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910003	-0.91	-0.91	-0.91	-0.933362
0.08249879908	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910004	-0.91	-0.91	-0.91	-0.933434
0.09758771688	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910005	-0.91	-0.91	-0.91	-0.933496
0.1215338337	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910008	-0.91	-0.91	-0.91	-0.93361
0.1397704544	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91001	-0.91	-0.91	-0.91	-0.93371
0.1618373284	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910013	-0.91	-0.91	-0.91	-0.933842
0.1790663956	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910015	-0.91	-0.91	-0.91	-0.933953
0.2001226018	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910019	-0.91	-0.91	-0.91	-0.934097
0.2207697726	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910022	-0.91	-0.91	-0.91	-0.934245
0.2403167144	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910026	-0.91	-0.91	-0.91	-0.934389
0.2591294234	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91003	-0.91	-0.91	-0.91	-0.934531
0.2810731886	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910034	-0.91	-0.91	-0.91	-0.934697
0.2989561305	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910038	-0.91	-0.91	-0.91	-0.934832
0.3199880103	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910043	-0.91	-0.91	-0.91	-0.93499
0.3401003377	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910048	-0.91	-0.91	-0.91	-0.935139
0.3594715951	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910053	-0.91	-0.91	-0.91	-0.93528
0.3815242127	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910058	-0.91	-0.91	-0.91	-0.935435
0.400230916	-0.91	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910063	-0.91	-0.91	-0.91	-0.935561
0.4187225997	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910068	-0.91	-0.91	-0.91	-0.93568
0.4397945183	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910073	-0.91	-0.91	-0.91	-0.935809
0.4608664369	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910079	-0.91	-0.91	-0.91	-0.935928
0.4789280814	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910084	-0.91	-0.91	-0.91	-0.936023
0.5	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910089	-0.91	-0.91	-0.91	-0.936124
0.5211767315	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910094	-0.91	-0.91	-0.91	-0.936214
0.5394772242	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910099	-0.91	-0.91	-0.91	-0.936282
0.5610944819	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910103	-0.91	-0.91	-0.91	-0.93635
0.579817089	-0.909999	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910107	-0.91	-0.91	-0.91	-0.936398
0.5987269955	-0.909998	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910111	-0.91	-0.91	-0.91	-0.936435
0.6211243568	-0.909998	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910115	-0.91	-0.91	-0.91	-0.936463
0.6406117029	-0.909998	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910118	-0.91	-0.91	-0.91	-0.936474
0.6602769327	-0.909998	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910121	-0.91	-0.91	-0.91	-0.936471
0.6801339378	-0.909998	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910123	-0.91	-0.91	-0.91	-0.936454
0.7003344137	-0.909997	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910125	-0.91	-0.91	-0.91	-0.936423
0.7200161534	-0.909997	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910126	-0.91	-0.91	-0.91	-0.936378
0.7391378338	-0.909997	-0.91	-0.91	-0.91	-0.91	-0.91	-0.910127	-0.91	-0.91	-0.91	-0.936321
0.7608690014	-0.909997	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910127	-0.909999	-0.91	-0.91	-0.936241
0.778987525	-0.909996	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910126	-0.909999	-0.91	-0.91	-0.936162
0.7994495798	-0.909996	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910124	-0.909999	-0.91	-0.91	-0.936058
0.8192127295	-0.909996	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910122	-0.909999	-0.91	-0.91	-0.935945
0.8409458833	-0.909995	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910118	-0.909999	-0.91	-0.91	-0.935805
0.859231009	-0.909995	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910115	-0.909999	-0.91	-0.91	-0.935676
0.8794148194	-0.909995	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.91011	-0.909999	-0.91	-0.91	-0.93552
0.8988403956	-0.909994	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910104	-0.909999	-0.91	-0.91	-0.935359
0.9198276085	-0.909994	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910097	-0.909999	-0.91	-0.91	-0.935172
0.9403615578	-0.909993	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910089	-0.909999	-0.91	-0.91	-0.934976
0.9602410385	-0.909993	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.91008	-0.909999	-0.91	-0.91	-0.934776
0.9801205193	-0.909993	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.91007	-0.909999	-0.91	-0.91	-0.934564
1	-0.909992	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910059	-0.909999	-0.91	-0.91	-0.934343
1.019302684	-0.909992	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910047	-0.909999	-0.91	-0.91	-0.934118
1.040402148	-0.909991	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910033	-0.909999	-0.91	-0.91	-0.933862
1.059089144	-0.909991	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910019	-0.909999	-0.91	-0.91	-0.933627
1.079546947	-0.90999	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.910003	-0.909999	-0.91	-0.91	-0.933362
1.099710827	-0.909989	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.909986	-0.909999	-0.91	-0.91	-0.933093
1.119593972	-0.909989	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.909968	-0.909999	-0.91	-0.91	-0.93282
1.139200605	-0.909988	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.90995	-0.909999	-0.91	-0.91	-0.932545
1.160704509	-0.909987	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.909928	-0.909999	-0.91	-0.91	-0.932238
1.178997183	-0.909987	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.909908	-0.909999	-0.91	-0.91	-0.931971
1.199764042	-0.909986	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.909884	-0.909999	-0.91	-0.910001	-0.931664
1.220674636	-0.909985	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.909859	-0.909999	-0.91	-0.910001	-0.931351
1.239576352	-0.909985	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.909835	-0.909999	-0.91	-0.910001	-0.931065
1.260578259	-0.909984	-0.91	-0.91	-0.91	-0.91	-0.910001	-0.909808	-0.909999	-0.91	-0.910001	-0.930745
1.279479976	-0.909983	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909782	-0.909999	-0.91	-0.910001	-0.930455
1.300481883	-0.909983	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909752	-0.909999	-0.91	-0.910001	-0.930132
1.319291283	-0.909982	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909724	-0.909999	-0.91	-0.910001	-0.929843
1.3400624	-0.909981	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909692	-0.909999	-0.91	-0.910001	-0.929525
1.359002379	-0.90998	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909663	-0.909999	-0.91	-0.910001	-0.929236
1.3800468	-0.90998	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909628	-0.909999	-0.91	-0.910001	-0.928917
1.399324993	-0.909979	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909596	-0.909998	-0.91	-0.910001	-0.928628
1.420745207	-0.909978	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.90956	-0.909998	-0.91	-0.910001	-0.92831
1.44029979	-0.909977	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909525	-0.909998	-0.91	-0.910001	-0.928024
1.46019986	-0.909977	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.90949	-0.909998	-0.91	-0.910001	-0.92774
1.48009993	-0.909976	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909453	-0.909998	-0.91	-0.910001	-0.927462
1.5	-0.909975	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909416	-0.909998	-0.91	-0.910001	-0.927191
1.519980952	-0.909974	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909378	-0.909998	-0.91	-0.910001	-0.926928
1.539981745	-0.909974	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.90934	-0.909998	-0.91	-0.910001	-0.926672
1.559982539	-0.909973	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909301	-0.909998	-0.91	-0.910001	-0.926426
1.579983333	-0.909972	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909262	-0.909998	-0.91	-0.910001	-0.926189
1.599984126	-0.909971	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909222	-0.909998	-0.91	-0.910001	-0.925962
1.61998492	-0.909971	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909182	-0.909998	-0.91	-0.910001	-0.925745
1.639894207	-0.90997	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909142	-0.909998	-0.91	-0.910001	-0.92554
1.659777349	-0.909969	-0.91	-0.91	-0.91	-0.91	-0.910002	-0.909102	-0.909998	-0.91	-0.910001	-0.925345
1.679660491	-0.909969	-0.91	-0.91	-0.91	-0.91	-0.910003	-0.909062	-0.909998	-0.91	-0.910001	-0.92516
