Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10
2.100658165	1.97002	1.97	1.97	1.97	1.97	1.96999	1.9696	1.97001	1.97	1.97	1.95319
2.119953718	1.97003	1.97	1.97	1.97	1.97	1.96999	1.96961	1.97001	1.97	1.97	1.95323
2.140752624	1.97003	1.97	1.97	1.97	1.97	1.96999	1.96962	1.97001	1.97	1.97	1.95326
2.159601562	1.97004	1.97	1.97	1.97	1.97	1.96999	1.96963	1.97001	1.97	1.97	1.95328
2.179921437	1.97004	1.97	1.97	1.97	1.97	1.96999	1.96964	1.97001	1.97	1.97	1.95331
2.200002503	1.97005	1.97	1.97	1.97	1.97	1.96999	1.96965	1.97001	1.97	1.97	1.95333
2.219880487	1.97005	1.97	1.97	1.97	1.97	1.96999	1.96966	1.97001	1.97	1.97	1.95335
2.239584145	1.97006	1.97	1.97	1.97	1.97	1.96999	1.96967	1.97001	1.97	1.97	1.95336
2.260771686	1.97007	1.97	1.97	1.97	1.97	1.96999	1.96969	1.97001	1.97	1.96999	1.95337
2.280189062	1.97007	1.97	1.97	1.97	1.97	1.96999	1.9697	1.97001	1.97	1.96999	1.95338
2.299558692	1.97008	1.97	1.97	1.97	1.97	1.96999	1.96971	1.97001	1.97	1.96999	1.95339
2.320404588	1.97009	1.97	1.97	1.97	1.97	1.96999	1.96973	1.97001	1.97	1.96999	1.95339
2.339646954	1.9701	1.97	1.97	1.97	1.97	1.96999	1.96975	1.97001	1.97	1.96999	1.95339
2.36049285	1.97011	1.97	1.97	1.97	1.97	1.96999	1.96976	1.97001	1.97	1.96999	1.95338
2.379735215	1.97012	1.97	1.97	1.97	1.97	1.96999	1.96978	1.97001	1.97	1.96999	1.95338
2.400581111	1.97013	1.97	1.97	1.97	1.97	1.96999	1.9698	1.97001	1.97	1.96999	1.95337
2.419823477	1.97014	1.97	1.97	1.97	1.97	1.96999	1.96982	1.97001	1.97	1.96999	1.95336
2.440669373	1.97015	1.97	1.97	1.97	1.97	1.96999	1.96984	1.97001	1.97	1.96999	1.95334
2.459911738	1.97016	1.97	1.97	1.97	1.97	1.96999	1.96986	1.97001	1.97	1.96999	1.95333
2.480757634	1.97017	1.97	1.97	1.97	1.97	1.96999	1.96988	1.97001	1.97	1.96999	1.95331
2.5	1.97018	1.97	1.97	1.97	1.97	1.96999	1.9699	1.97001	1.97	1.96999	1.95329
2.519512879	1.9702	1.97	1.97	1.97	1.97	1.96999	1.96992	1.97001	1.97	1.96999	1.95327
2.540815978	1.97021	1.97	1.97	1.97	1.97	1.96999	1.96994	1.97001	1.97	1.96999	1.95325
2.560644254	1.97023	1.97	1.97	1.97	1.97	1.96999	1.96997	1.97001	1.97	1.96999	1.95322
2.580667366	1.97024	1.97	1.97	1.97	1.97	1.96999	1.96999	1.97001	1.97	1.96999	1.95319
2.599207071	1.97026	1.97	1.97	1.97	1.97	1.96999	1.97001	1.97001	1.97	1.96999	1.95317
