Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10
2.280078996	-1.00048	-1	-1	-1	-1	-1	-0.999833	-0.999996	-1	-1	-1.02404
2.299370313	-1.0005	-1	-1	-1	-1	-1	-0.999811	-0.999996	-1	-1	-1.02406
2.320727164	-1.00052	-1	-1	-1	-1	-1	-0.999787	-0.999996	-1	-1	-1.02408
2.340282935	-1.00053	-1	-1	-1	-1	-1	-0.999765	-0.999996	-1	-1	-1.0241
2.360001091	-1.00055	-1	-1	-1	-1	-1	-0.999742	-0.999996	-1	-1	-1.02413
2.379719247	-1.00057	-1	-1	-1	-1	-1	-0.999719	-0.999996	-1	-1	-1.02415
2.399437403	-1.00059	-1	-1	-1	-1	-1	-0.999696	-0.999996	-1	-1	-1.02417
2.41915556	-1.00061	-1	-1	-1	-1	-1	-0.999674	-0.999996	-1	-1	-1.02419
2.440845531	-1.00063	-1	-1	-1	-1	-1	-0.999648	-0.999996	-1	-1	-1.02421
2.460563688	-1.00065	-1	-1	-1	-1	-1	-0.999626	-0.999995	-1	-1	-1.02424
2.480281844	-1.00067	-1	-1	-1	-1	-1	-0.999603	-0.999995	-1	-1	-1.02426
2.5	-1.0007	-1	-1	-1	-1	-1	-0.999581	-0.999995	-1	-1	-1.02428
2.519244572	-1.00072	-1	-1	-1	-1	-1.00001	-0.999559	-0.999995	-1	-1	-1.0243
2.540205965	-1.00074	-1	-1	-1	-1	-1.00001	-0.999536	-0.999995	-1	-1	-1.02432
2.559087945	-1.00076	-1	-1	-1	-1	-1.00001	-0.999515	-0.999995	-1	-1	-1.02434
2.579701285	-1.00079	-1	-1	-1	-1	-1.00001	-0.999493	-0.999995	-1	-1	-1.02437
2.600182209	-1.00081	-1	-1	-1	-1	-1.00001	-0.999472	-0.999995	-1	-1	-1.02439
2.620551509	-1.00084	-1	-1	-1	-1	-1.00001	-0.999451	-0.999995	-1	-1	-1.02441
2.640821869	-1.00086	-1	-1	-1	-1	-1.00001	-0.999431	-0.999995	-1	-1	-1.02443
2.659193042	-1.00088	-1	-1	-1	-1	-1.00001	-0.999414	-0.999994	-1	-1	-1.02445
2.67933794	-1.00091	-1	-1	-1	-1	-1.00001	-0.999396	-0.999994	-1	-1	-1.02447
2.699379319	-1.00094	-1	-1	-1	-1	-1.00001	-0.999378	-0.999994	-1	-1	-1.02449
2.719352799	-1.00096	-1	-1	-1	-1	-1.00001	-0.999362	-0.999994	-1	-1	-1.02451
2.739269697	-1.00099	-1	-1	-1	-1	-1.00001	-0.999346	-0.999994	-1	-1	-1.02453
2.760882464	-1.00102	-1	-1	-1	-1	-1.00001	-0.999331	-0.999994	-1	-1	-1.02456
2.780659103	-1.00105	-1.00001	-1	-1	-1	-1.00001	-0.999317	-0.999994	-1	-1	-1.02458
2.800302015	-1.00108	-1.00001	-1	-1	-1	-1.00001	-0.999305	-0.999994	-1	-1	-1.0246
2.81991521	-1.0011	-1.00001	-1	-1	-1	-1.00001	-0.999294	-0.999994	-1	-1	-1.02461
2.839528405	-1.00113	-1.00001	-1	-1	-1	-1.00001	-0.999284	-0.999993	-1	-1	-1.02463
2.860689494	-1.00116	-1.00001	-1	-1	-1	-1.00001	-0.999275	-0.999993	-1	-1	-1.02466
2.880087159	-1.00119	-1.00001	-1	-1	-1	-1.00001	-0.999267	-0.999993	-1	-1	-1.02468
2.899484825	-1.00122	-1.00001	-1	-1	-1	-1.00001	-0.999261	-0.999993	-1	-1	-1.0247
2.920645914	-1.00126	-1.00001	-1	-1	-1	-1.00001	-0.999256	-0.999993	-1	-1	-1.02472
2.94004358	-1.00129	-1.00001	-1	-1	-1	-1.00001	-0.999252	-0.999993	-1	-1	-1.02475
2.959441245	-1.00132	-1.00001	-1	-1	-1	-1.00001	-0.99925	-0.999993	-1	-1	-1.02477
2.980602335	-1.00135	-1.00001	-1	-1	-1	-1.00001	-0.999248	-0.999992	-1	-1	-1.0248
3	-1.00138	-1.00001	-1	-1	-1	-1.00001	-0.999249	-0.999992	-1	-1	-1.02482
3.020833333	-1.00142	-1.00001	-1	-1	-1	-1.00001	-0.99925	-0.999992	-1	-1	-1.02486
3.039873737	-1.00145	-1.00001	-1	-1	-1	-1.00001	-0.999253	-0.999992	-1	-1	-1.02488
3.060617852	-1.00149	-1.00001	-1	-1	-1	-1.00001	-0.999257	-0.999992	-1	-1	-1.02492
3.079571591	-1.00152	-1.00001	-1	-1	-1	-1.00001	-0.999262	-0.999992	-1	-1	-1.02495
3.100233734	-1.00155	-1.00001	-1	-1	-1	-1.00001	-0.999269	-0.999992	-1	-1	-1.02499
3.120860682	-1.00159	-1.00001	-1	-1	-1	-1.00001	-0.999277	-0.999991	-1	-1	-1.02503
3.139817648	-1.00162	-1.00001	-1	-1	-1	-1.00001	-0.999286	-0.999991	-1	-1	-1.02507
3.160497974	-1.00166	-1.00001	-1	-1	-1	-1.00001	-0.999296	-0.999991	-1	-1	-1.02512
3.17953489	-1.00169	-1.00001	-1	-1	-1	-1.00001	-0.999307	-0.999991	-1	-1	-1.02516
3.200321816	-1.00173	-1.00001	-1	-1	-1	-1.00001	-0.99932	-0.999991	-1	-1	-1.02521
3.219445298	-1.00177	-1.00001	-1	-1	-1	-1.00001	-0.999333	-0.999991	-1	-1	-1.02526
3.240075431	-1.0018	-1.00001	-1	-1	-1	-1.00001	-0.999347	-0.99999	-1	-1	-1.02532
3.260436005	-1.00184	-1.00001	-1	-1	-1	-1.00001	-0.999363	-0.99999	-1	-1	-1.02538
3.280583752	-1.00188	-1.00001	-1	-1	-1	-1.00001	-0.999379	-0.99999	-1	-1	-1.02544
3.300554109	-1.00191	-1.00001	-1	-1	-1	-1.00001	-0.999396	-0.99999	-1	-1	-1.02551
3.320346344	-1.00195	-1.00001	-1	-1	-1	-1.00001	-0.999414	-0.99999	-1	-1	-1.02558
3.339958396	-1.00199	-1.00001	-1	-1	-1	-1.00001	-0.999432	-0.999989	-1	-1	-1.02565
3.359402226	-1.00202	-1.00001	-1	-1	-1	-1.00001	-0.99945	-0.999989	-1	-1	-1.02572
3.380310085	-1.00206	-1.00001	-1	-1	-1	-1.00001	-0.999471	-0.999989	-1	-1	-1.02581
3.399460471	-1.0021	-1.00001	-1	-1	-1	-1.00001	-0.99949	-0.999989	-1	-1	-1.02589
3.420206723	-1.00214	-1.00002	-1	-1	-1	-1.00001	-0.999512	-0.999989	-1	-1	-1.02598
3.440569967	-1.00218	-1.00002	-1	-1	-1	-1.00001	-0.999533	-0.999988	-1	-1	-1.02607
3.459337346	-1.00221	-1.00002	-1	-1	-1	-1.00001	-0.999553	-0.999988	-1	-1	-1.02616
3.479668673	-1.00225	-1.00002	-1	-1	-1	-1.00001	-0.999575	-0.999988	-1	-1	-1.02627
3.5	-1.00229	-1.00002	-1	-1	-1	-1.00001	-0.999597	-0.999988	-1	-1	-1.02637
3.520195678	-1.00233	-1.00002	-1	-1	-1	-1.00001	-0.999619	-0.999988	-1	-1	-1.02649
3.540326164	-1.00236	-1.00002	-1	-1	-1	-1.00001	-0.999641	-0.999987	-1	-1	-1.0266
3.560425146	-1.0024	-1.00002	-1	-1	-1	-1.00001	-0.999663	-0.999987	-1	-1	-1.02672
3.580475929	-1.00244	-1.00002	-1	-1	-1	-1.00001	-0.999685	-0.999987	-1	-1	-1.02684
3.600526712	-1.00247	-1.00002	-1	-1	-1	-1.00001	-0.999707	-0.999987	-1	-1	-1.02697
3.620577494	-1.00251	-1.00002	-1	-1	-1	-1.00001	-0.999728	-0.999986	-1	-1	-1.02711
3.640628277	-1.00255	-1.00002	-1	-1	-1	-1.00001	-0.99975	-0.999986	-1	-1	-1.02725
3.66067906	-1.00258	-1.00002	-1	-1	-1	-1.00001	-0.999771	-0.999986	-1	-1	-1.02739
3.679258552	-1.00262	-1.00002	-1	-1	-1	-1.00001	-0.99979	-0.999986	-1	-1	-1.02753
3.699470771	-1.00265	-1.00002	-1	-1	-1	-1.00001	-0.999811	-0.999985	-1	-1	-1.02768
3.719812567	-1.00269	-1.00002	-1	-1	-1	-1.00001	-0.999831	-0.999985	-1	-1	-1.02784
3.740331251	-1.00272	-1.00002	-1	-1	-1	-1.00001	-0.999851	-0.999985	-1	-1	-1.02801
3.759480294	-1.00275	-1.00003	-1	-1	-1	-1.00001	-0.99987	-0.999985	-1	-1	-1.02817
3.780514019	-1.00279	-1.00003	-1	-1	-1	-1.00001	-0.999889	-0.999984	-1	-1	-1.02835
3.800259056	-1.00282	-1.00003	-1	-1	-1	-1.00001	-0.999907	-0.999984	-1	-1	-1.02853
3.81995616	-1.00285	-1.00003	-1	-1	-1	-1.00001	-0.999924	-0.999984	-1	-1	-1.02871
3.83943363	-1.00288	-1.00003	-1	-1	-1	-1.00001	-0.999941	-0.999983	-1	-1	-1.02889
3.860321511	-1.00291	-1.00003	-1	-1	-1	-1.00001	-0.999957	-0.999983	-1	-1	-1.02909
3.879546342	-1.00294	-1.00003	-1	-1	-1	-1.00001	-0.999972	-0.999983	-1	-1	-1.02928
3.900150258	-1.00297	-1.00003	-1	-1	-1	-1.00001	-0.999988	-0.999982	-1	-1	-1.02949
3.920754173	-1.003	-1.00003	-1	-1	-1	-1.00001	-1	-0.999982	-1	-1	-1.02971
3.939773171	-1.00303	-1.00003	-1	-1	-1	-1.00001	-1.00002	-0.999982	-1	-1	-1.02991
3.960377086	-1.00305	-1.00003	-1	-1	-1	-1.00001	-1.00003	-0.999981	-1	-1	-1.03013
3.979396085	-1.00308	-1.00003	-1	-1	-1	-1.00001	-1.00004	-0.999981	-1	-1	-1.03035
4	-1.0031	-1.00003	-1	-1	-1	-1.00002	-1.00005	-0.999981	-1	-1	-1.03058
4.019439322	-1.00312	-1.00004	-1	-1	-1	-1.00002	-1.00006	-0.99998	-1	-1	-1.03081
4.040662481	-1.00315	-1.00004	-1	-1	-1	-1.00002	-1.00007	-0.99998	-1	-1	-1.03106
4.060432246	-1.00317	-1.00004	-1	-1	-1	-1.00002	-1.00008	-0.99998	-1	-1	-1.0313
4.080414359	-1.00318	-1.00004	-1	-1	-1	-1.00002	-1.00009	-0.999979	-1	-1	-1.03154
4.10063736	-1.0032	-1.00004	-1	-1	-1	-1.00002	-1.0001	-0.999979	-1	-1	-1.0318
4.119405409	-1.00322	-1.00004	-1	-1	-1	-1.00002	-1.0001	-0.999979	-0.999999	-1	-1.03203
4.14016879	-1.00323	-1.00004	-1	-1	-1	-1.00002	-1.00011	-0.999978	-0.999999	-1	-1.0323
4.159505726	-1.00324	-1.00004	-1	-1	-1	-1.00002	-1.00012	-0.999978	-0.999999	-1	-1.03256
4.17916602	-1.00326	-1.00004	-1	-1	-1	-1.00002	-1.00012	-0.999977	-0.999999	-1	-1.03282
4.199171109	-1.00326	-1.00005	-1	-1	-1	-1.00002	-1.00013	-0.999977	-0.999999	-1	-1.03309
4.219580074	-1.00327	-1.00005	-1	-1	-1	-1.00002	-1.00013	-0.999976	-0.999999	-1	-1.03337
4.24048111	-1.00328	-1.00005	-1	-1	-1	-1.00002	-1.00014	-0.999976	-0.999999	-1	-1.03366
4.259928384	-1.00328	-1.00005	-1	-1	-1	-1.00002	-1.00014	-0.999975	-0.999999	-1	-1.03393
4.279804816	-1.00329	-1.00005	-1	-1	-1	-1.00002	-1.00014	-0.999975	-0.999999	-1	-1.03422
4.29964222	-1.00329	-1.00005	-1	-1	-1	-1.00002	-1.00014	-0.999974	-0.999999	-1	-1.0345
4.319479624	-1.00328	-1.00005	-1	-1	-1	-1.00002	-1.00014	-0.999974	-0.999999	-1	-1.03479
4.339317028	-1.00328	-1.00005	-1	-1	-1	-1.00002	-1.00015	-0.999973	-0.999999	-1	-1.03508
4.359154432	-1.00327	-1.00006	-1	-1	-1	-1.00002	-1.00015	-0.999973	-0.999999	-1	-1.03537
4.380975576	-1.00326	-1.00006	-1	-1	-1	-1.00002	-1.00015	-0.999972	-0.999999	-1	-1.0357
4.40081298	-1.00325	-1.00006	-1	-1	-1	-1.00002	-1.00015	-0.999972	-0.999999	-1	-1.036
4.42079208	-1.00324	-1.00006	-1	-1	-1	-1.00002	-1.00015	-0.999971	-0.999999	-1	-1.03631
4.439070831	-1.00323	-1.00006	-1	-1	-1	-1.00002	-1.00015	-0.999971	-0.999999	-1	-1.03659
4.459380554	-1.00321	-1.00006	-1	-1	-1	-1.00002	-1.00015	-0.99997	-0.999999	-1	-1.0369
4.479690277	-1.00318	-1.00006	-1	-1	-1	-1.00002	-1.00015	-0.999969	-0.999999	-1	-1.03722
4.5	-1.00316	-1.00007	-1	-1	-1	-1.00002	-1.00015	-0.999969	-0.999999	-1	-1.03753
4.51911506	-1.00313	-1.00007	-1	-1	-1	-1.00002	-1.00015	-0.999968	-0.999999	-1	-1.03784
4.540740911	-1.0031	-1.00007	-1	-1	-1	-1.00002	-1.00015	-0.999967	-0.999999	-1	-1.03818
4.560551796	-1.00307	-1.00007	-1	-1	-1	-1.00003	-1.00015	-0.999967	-0.999999	-1	-1.03849
4.580699251	-1.00303	-1.00007	-1	-1	-1	-1.00003	-1.00015	-0.999966	-0.999999	-1	-1.03881
4.598932196	-1.003	-1.00007	-1	-1	-1	-1.00003	-1.00015	-0.999965	-0.999999	-1	-1.0391
4.619855414	-1.00295	-1.00007	-1	-1	-1	-1.00003	-1.00015	-0.999964	-0.999999	-1	-1.03943
4.638896375	-1.00291	-1.00008	-1	-1	-1	-1.00003	-1.00015	-0.999964	-0.999999	-1	-1.03973
4.660862739	-1.00286	-1.00008	-1	-1	-1	-1.00003	-1.00015	-0.999963	-0.999999	-1	-1.04008
4.680947628	-1.0028	-1.00008	-1	-1	-1	-1.00003	-1.00015	-0.999962	-0.999999	-1	-1.0404
4.698942557	-1.00275	-1.00008	-1	-1	-1	-1.00003	-1.00016	-0.999961	-0.999999	-1	-1.04069
4.720009086	-1.00269	-1.00008	-1	-1	-1	-1.00003	-1.00016	-0.99996	-0.999999	-1	-1.04102
4.738912071	-1.00263	-1.00008	-1	-1	-1	-1.00003	-1.00016	-0.999959	-0.999999	-1	-1.04132
4.760898423	-1.00256	-1.00009	-1	-1	-1	-1.00003	-1.00016	-0.999958	-0.999999	-1	-1.04167
4.780330478	-1.00249	-1.00009	-1	-1	-1	-1.00003	-1.00017	-0.999957	-0.999999	-1	-1.04197
4.799794866	-1.00242	-1.00009	-1	-1	-1	-1.00003	-1.00017	-0.999956	-0.999999	-1	-1.04227
4.819460749	-1.00234	-1.00009	-1	-1	-1	-1.00003	-1.00017	-0.999955	-0.999999	-1	-1.04258
4.83920723	-1.00226	-1.00009	-1	-1	-1	-1.00003	-1.00018	-0.999954	-0.999999	-1	-1.04288
4.85895371	-1.00217	-1.0001	-1	-1	-1	-1.00003	-1.00018	-0.999953	-0.999999	-1	-1.04319
4.878700191	-1.00208	-1.0001	-1	-1	-1	-1.00003	-1.00019	-0.999952	-0.999999	-1	-1.04349
4.901267597	-1.00197	-1.0001	-1	-1	-1	-1.00004	-1.0002	-0.999951	-0.999999	-1	-1.04383
4.921014078	-1.00187	-1.0001	-1	-1	-1	-1.00004	-1.0002	-0.99995	-0.999999	-1	-1.04413
4.940760558	-1.00177	-1.0001	-1	-1	-1	-1.00004	-1.00021	-0.999948	-0.999999	-1	-1.04443
4.960507039	-1.00166	-1.00011	-1	-1	-1	-1.00004	-1.00022	-0.999947	-0.999999	-1	-1.04472
4.980253519	-1.00155	-1.00011	-1	-1	-1	-1.00004	-1.00022	-0.999946	-0.999999	-1	-1.04501
5	-1.00143	-1.00011	-1	-1	-1	-1.00004	-1.00023	-0.999944	-0.999999	-1	-1.0453
5.020066834	-1.00131	-1.00011	-1	-1	-1	-1.00004	-1.00024	-0.999943	-0.999999	-1	-1.04559
5.040306481	-1.00118	-1.00012	-1	-1	-1	-1.00004	-1.00025	-0.999941	-0.999999	-1	-1.04588
5.060710931	-1.00104	-1.00012	-1	-1	-1	-1.00004	-1.00026	-0.99994	-0.999999	-1	-1.04617
5.08127168	-1.0009	-1.00012	-1	-1	-1	-1.00004	-1.00027	-0.999938	-0.999999	-1	-1.04646
5.09902853	-1.00077	-1.00012	-1	-1	-1	-1.00004	-1.00028	-0.999937	-0.999999	-1	-1.04671
5.119888185	-1.00061	-1.00013	-1	-1	-1	-1.00004	-1.00029	-0.999935	-0.999999	-1	-1.04699
