Hs	Hs_L0	WL
0.4273180005206008	0.0010795393219071605	-0.21101230952043792
0.41417334960589813	0.0010463318101293355	-0.17114369833973697
0.40338558685620546	0.0010190785372283333	-0.1514562453192596
0.45138918644973536	0.0012017040386331985	-0.16685386449148965
0.4441138737208978	0.0012652816915125294	-0.22278658170308674
0.45800778029967887	0.0012404377383116304	-0.2770063319172067
0.4702310649770251	0.0013174545170820773	-0.306015414901907
0.4873700714330686	0.0014351883790775944	-0.32023972984099913
0.472621332209639	0.0014845157229661737	-0.3044819020777574
0.45174430040081415	0.0011412478181026425	-0.2504480400943123
0.4631908118944028	0.001431892298957353	-0.1857167483622213
0.45784326429576594	0.0013482389889557971	-0.12016472178974169
0.46337290714088164	0.0013645224655517733	-0.0780393418677825
0.5082069015213773	0.0014721148395802637	-0.06737689925968482
0.6328135049871102	0.001987683445151821	-0.07629721085224261
0.6018207179770246	0.0017432844911169708	-0.13592300397256452
0.6234872684136452	0.001836020992218403	-0.2198996894693046
0.6634825664424591	0.002084015753569263	-0.33264761989435243
0.6288492466842207	0.0018822927059760947	-0.4211737183476778
0.7813439659542417	0.0024154201226723308	-0.48648245174014093
0.7284327328540344	0.0023612381083967433	-0.5035085967785555
0.7136143261573501	0.002349488762580022	-0.4721558309124383
0.8215186498115441	0.0027468473373328376	-0.3912227131020529
0.6889043355769164	0.0021638661822608275	-0.30108487889861024
0.7373430834890798	0.00231601353147211	-0.21335227935427525
0.7510534724176957	0.0022116729747279564	-0.14437579849370863
0.7553411705398968	0.002448462673734898	-0.09584766551798651
0.8241248463459511	0.0026714271689086857	-0.07442124385427462
0.713749223861224	0.002101820878432743	-0.09203989431039616
0.7045814067535866	0.0020748238481561377	-0.1427802934308886
0.8160580643453103	0.0027285892069159033	-0.20258630313223236
0.7191061748683436	0.002631486983690425	-0.25789406077847943
0.7155028480939739	0.0022832275714046576	-0.2965023231109214
0.6977408816488991	0.0024053175692170022	-0.3007705063550965
0.6597218742026079	0.0023088438257300435	-0.2590734705468094
0.6788458055833594	0.002166251978128759	-0.21034916457103847
0.7526678688717056	0.002439797080483148	-0.16228944996941763
0.8606502711382078	0.0028335868079318845	-0.11930299398609279
0.7724284897664379	0.002622595226511918	-0.09442443109445975
0.7759655026626909	0.002966213492589793	-0.111884060970187
0.6977227137050809	0.002368949724970895	-0.17361825961513233
0.6381200436307063	0.0025816945180841067	-0.2680758373891017
0.6724962604650444	0.0020458021725448168	-0.3707686984025784
0.7294293511712236	0.003118518290886945	-0.448135968501326
0.7157586355087823	0.0024301863611835652	-0.4952966982079694
0.7293489340683152	0.0024386667034177207	-0.502366957510624
0.7416167007220755	0.002713861684187146	-0.4461211916280128
0.5638411763520252	0.0021244443183064195	-0.3562319108003891
0.47270547059581447	0.0016543382141044165	-0.2653400543643585
0.5118551566914405	0.0015571155605586398	-0.1574861105894314
0.559577538254834	0.0018999109951707831	-0.06588454951993938
0.5797285173640888	0.001968328799953531	-0.008804417650054575
0.5375782019849478	0.0017974579798879426	0.008027270552712906
