Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10
-1	400	455	510	565	620	675	730	785	840	895	950
-2	-9.69	-9.69	-9.43659	-9.63161	-9	-6.25	-3.5	-2.5	-2.5	-2.5	-2.5
-3	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
0.01980061375	0.75	0.75	0.75	0.75	0.75	0.75	0.749995	0.75	0.75	0.75	0.704019
0.0382373863	0.75	0.75	0.75	0.75	0.75	0.75	0.749995	0.75	0.75	0.75	0.703942
0.05955176618	0.75	0.75	0.75	0.75	0.75	0.75	0.749995	0.75	0.75	0.75	0.703834
0.08266731092	0.75	0.75	0.75	0.75	0.75	0.75	0.749995	0.75	0.75	0.75	0.703716
0.0984476609	0.75	0.75	0.75	0.75	0.75	0.75	0.749995	0.75	0.75	0.75	0.703638
0.1183966262	0.75	0.75	0.75	0.75	0.75	0.75	0.749995	0.75	0.75	0.75	0.703544
0.1422406839	0.75	0.75	0.75	0.75	0.75	0.75	0.749995	0.75	0.75	0.75	0.703438
0.1608255835	0.75	0.75	0.75	0.75	0.75	0.75	0.749995	0.75	0.75	0.75	0.703359
0.1791593357	0.75	0.75	0.75	0.75	0.75	0.75	0.749996	0.75	0.75	0.75	0.703284
0.202076526	0.75	0.75	0.75	0.75	0.75	0.75	0.749996	0.75	0.75	0.75	0.703196
0.2204102783	0.75	0.75	0.75	0.75	0.75	0.75	0.749997	0.75	0.75	0.75	0.703129
0.2387440305	0.75	0.75	0.75	0.75	0.75	0.75	0.749998	0.75	0.75	0.75	0.703065
0.2616612208	0.75	0.75	0.75	0.75	0.75	0.75	0.749999	0.75	0.75	0.75	0.70299
0.2799949731	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.702933
0.2987188051	0.75	0.75	0.75	0.75	0.75	0.75	0.750002	0.75	0.75	0.75	0.702878
0.3222467783	0.75	0.75	0.75	0.75	0.75	0.75	0.750004	0.75	0.75	0.75	0.702813
0.3414633428	0.75	0.75	0.75	0.75	0.75	0.75	0.750006	0.75	0.75	0.75	0.702763
0.361280425	0.75	0.75	0.75	0.75	0.75	0.75	0.750009	0.75	0.75	0.75	0.702714
0.3814938488	0.75	0.75	0.75	0.75	0.75	0.75	0.750012	0.75	0.75	0.75	0.702667
0.4021036142	0.75	0.75	0.75	0.75	0.75	0.75	0.750015	0.75	0.75	0.75	0.702623
0.4184196785	0.75	0.75	0.75	0.75	0.75	0.75	0.750018	0.75	0.75	0.75	0.70259
0.4401744309	0.75	0.75	0.75	0.75	0.75	0.75	0.750023	0.75	0.75	0.75	0.702549
0.4619291833	0.75	0.75	0.75	0.75	0.75	0.75	0.750028	0.75	0.75	0.749999	0.702512
0.4782452476	0.750001	0.75	0.75	0.75	0.75	0.75	0.750032	0.75	0.75	0.749999	0.702486
0.5	0.750001	0.75	0.75	0.75	0.75	0.75	0.750038	0.75	0.75	0.749999	0.702454
0.520097913	0.750001	0.75	0.75	0.75	0.75	0.75	0.750044	0.75	0.75	0.749999	0.702427
0.5394858773	0.750001	0.75	0.75	0.75	0.75	0.75	0.75005	0.75	0.75	0.749999	0.702404
0.5582803744	0.750001	0.75	0.75	0.75	0.75	0.75	0.750057	0.75	0.75	0.749999	0.702384
0.5810928682	0.750001	0.75	0.75	0.75	0.75	0.75	0.750065	0.75	0.75	0.749999	0.702363
0.5989166426	0.750001	0.75	0.75	0.75	0.75	0.75	0.750072	0.75	0.75	0.749999	0.702349
0.6208072727	0.750001	0.75	0.75	0.75	0.75	0.75	0.750082	0.75	0.75	0.749999	0.702334
0.6380433058	0.750001	0.75	0.75	0.75	0.75	0.75	0.750089	0.75	0.75	0.749999	0.702324
0.659334876	0.750001	0.75	0.75	0.75	0.75	0.75	0.750099	0.75	0.75	0.749999	0.702313
0.6803635874	0.750001	0.75	0.75	0.75	0.75	0.749999	0.750109	0.75	0.75	0.749999	0.702306
0.7013922987	0.750001	0.75	0.75	0.75	0.75	0.749999	0.75012	0.75	0.75	0.749999	0.7023
0.7182152678	0.750001	0.75	0.75	0.75	0.75	0.749999	0.750129	0.75	0.75	0.749999	0.702297
0.7392439792	0.750002	0.75	0.75	0.75	0.75	0.749999	0.75014	0.750001	0.75	0.749999	0.702295
0.7602726905	0.750002	0.75	0.75	0.75	0.75	0.749999	0.750152	0.750001	0.75	0.749999	0.702295
0.7813014019	0.750002	0.75	0.75	0.75	0.75	0.749999	0.750164	0.750001	0.75	0.749999	0.702296
0.798124371	0.750002	0.75	0.75	0.75	0.75	0.749999	0.750174	0.750001	0.75	0.749999	0.702299
0.8191530823	0.750002	0.75	0.75	0.75	0.75	0.749999	0.750186	0.750001	0.75	0.749999	0.702303
0.8404972244	0.750002	0.75	0.75	0.75	0.75	0.749999	0.750199	0.750001	0.75	0.749999	0.70231
0.8620516535	0.750002	0.75	0.75	0.75	0.75	0.749999	0.750212	0.750001	0.75	0.749999	0.702318
0.8797262854	0.750002	0.75	0.75	0.75	0.75	0.749999	0.750223	0.750001	0.75	0.749999	0.702325
0.9019991955	0.750002	0.75	0.75	0.75	0.75	0.749999	0.750238	0.750001	0.75	0.749999	0.702336
0.9200650004	0.750003	0.75	0.75	0.75	0.75	0.749999	0.75025	0.750001	0.75	0.749999	0.702346
0.9388732356	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750264	0.750001	0.75	0.749999	0.702358
0.9576814708	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750278	0.750001	0.75	0.749999	0.70237
0.9811917648	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750297	0.750001	0.75	0.749999	0.702386
1	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750314	0.750001	0.75	0.749999	0.7024
1.018691589	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750331	0.750001	0.75	0.749999	0.702414
1.042285138	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750353	0.750001	0.75	0.749998	0.702434
1.061260376	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750372	0.750001	0.75	0.749998	0.70245
1.080336012	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750392	0.750001	0.75	0.749998	0.702467
1.099630908	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750413	0.750001	0.75	0.749998	0.702485
1.118986864	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750434	0.750001	0.75	0.749998	0.702504
1.138525999	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750457	0.750002	0.75	0.749998	0.702523
1.158268667	0.750003	0.75	0.75	0.75	0.75	0.749999	0.750481	0.750002	0.75	0.749998	0.702543
1.178300938	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750506	0.750002	0.75	0.749998	0.702564
1.198726276	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750532	0.750002	0.75	0.749998	0.702587
1.219062028	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750558	0.750002	0.75	0.749998	0.702609
1.239129026	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750585	0.750002	0.75	0.749998	0.702632
1.259196024	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750613	0.750002	0.75	0.749998	0.702655
1.279049543	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750641	0.750002	0.75	0.749998	0.702679
1.298689584	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750669	0.750002	0.75	0.749998	0.702702
1.318329624	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750698	0.750002	0.75	0.749998	0.702726
1.337969665	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750727	0.750002	0.75	0.749998	0.70275
1.357609706	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750757	0.750002	0.75	0.749998	0.702775
1.382159756	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750795	0.750002	0.75	0.749998	0.702807
1.401799797	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750825	0.750002	0.75	0.749998	0.702832
1.421439838	0.750003	0.75	0.75	0.75	0.75	0.749998	0.750856	0.750003	0.75	0.749998	0.702858
1.441079878	0.750002	0.75	0.75	0.75	0.75	0.749998	0.750887	0.750003	0.75	0.749998	0.702884
1.460719919	0.750002	0.75	0.75	0.75	0.75	0.749998	0.750919	0.750003	0.75	0.749998	0.70291
1.480359959	0.750002	0.75	0.75	0.75	0.75	0.749998	0.750951	0.750003	0.75	0.749998	0.702937
1.5	0.750001	0.75	0.75	0.75	0.75	0.749998	0.750983	0.750003	0.75	0.749997	0.702964
1.518911565	0.750001	0.75	0.75	0.75	0.75	0.749998	0.751014	0.750003	0.75	0.749997	0.70299
1.537777778	0.750001	0.75	0.75	0.75	0.75	0.749997	0.751045	0.750003	0.75	0.749997	0.703017
1.561214671	0.75	0.75	0.75	0.75	0.75	0.749997	0.751083	0.750003	0.75	0.749997	0.70305
1.579886388	0.75	0.75	0.75	0.75	0.75	0.749997	0.751114	0.750003	0.75	0.749997	0.703076
1.598558104	0.749999	0.75	0.75	0.75	0.75	0.749997	0.751145	0.750003	0.75	0.749997	0.703103
1.621732998	0.749999	0.75	0.75	0.75	0.75	0.749997	0.751183	0.750004	0.75	0.749997	0.703137
1.640185047	0.749998	0.75	0.75	0.75	0.75	0.749997	0.751214	0.750004	0.75	0.749997	0.703164
1.658637096	0.749998	0.75	0.75	0.75	0.75	0.749997	0.751244	0.750004	0.75	0.749997	0.703192
1.681702157	0.749997	0.75	0.75	0.75	0.75	0.749997	0.751282	0.750004	0.75	0.749997	0.703226
1.700154206	0.749996	0.75	0.75	0.75	0.75	0.749997	0.751312	0.750004	0.75	0.749997	0.703254
1.718606255	0.749996	0.75	0.75	0.75	0.75	0.749997	0.751342	0.750004	0.75	0.749997	0.703282
1.741671316	0.749995	0.75	0.75	0.75	0.75	0.749997	0.75138	0.750004	0.75	0.749997	0.703317
1.760123365	0.749994	0.75	0.75	0.75	0.75	0.749997	0.751409	0.750004	0.75	0.749997	0.703346
1.778575414	0.749993	0.75	0.75	0.75	0.75	0.749997	0.751438	0.750005	0.75	0.749997	0.703375
1.801640475	0.749992	0.75	0.75	0.75	0.75	0.749997	0.751474	0.750005	0.75	0.749997	0.703411
1.820092524	0.749991	0.75	0.75	0.75	0.75	0.749996	0.751503	0.750005	0.75	0.749997	0.703441
1.838544572	0.74999	0.75	0.75	0.75	0.75	0.749996	0.751531	0.750005	0.75	0.749997	0.70347
1.861609634	0.749988	0.75	0.75	0.75	0.75	0.749996	0.751565	0.750005	0.75	0.749997	0.703507
1.880061682	0.749987	0.75	0.75	0.75	0.75	0.749996	0.751593	0.750005	0.75	0.749997	0.703537
1.898513731	0.749986	0.75	0.75	0.75	0.75	0.749996	0.751619	0.750005	0.75	0.749997	0.703567
1.921578792	0.749984	0.75	0.75	0.75	0.75	0.749996	0.751652	0.750006	0.75	0.749996	0.703605
1.940030841	0.749983	0.75	0.75	0.75	0.75	0.749996	0.751677	0.750006	0.75	0.749996	0.703635
1.95848289	0.749981	0.75	0.75	0.75	0.75	0.749996	0.751702	0.750006	0.75	0.749996	0.703665
1.981547951	0.749979	0.75	0.75	0.75	0.75	0.749996	0.751732	0.750006	0.75	0.749996	0.703703
2	0.749978	0.75	0.75	0.75	0.75	0.749996	0.751755	0.750006	0.75	0.749996	0.703733
