Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10
-1	400	455	510	565	620	675	730	785	840	895	950
-2	-9.69	-9.69	-9.43659	-9.63161	-9	-6.25	-3.5	-2.5	-2.5	-2.5	-2.5
-3	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.05
0.01980061375	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.78671
0.03834667923	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.78669
0.05584374386	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.78666
0.08083544204	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.78661
0.09621630887	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.78658
0.1178428542	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.82	1.78655
0.1386830679	1.82	1.82	1.82	1.82	1.82	1.82	1.81999	1.82	1.82	1.82	1.78652
0.1585084139	1.82	1.82	1.82	1.82	1.82	1.82	1.81999	1.82	1.82	1.82	1.7865
0.1775949853	1.82	1.82	1.82	1.82	1.82	1.82	1.81999	1.82	1.82	1.82	1.78648
0.20215223	1.82	1.82	1.82	1.82	1.82	1.82	1.81999	1.82	1.82	1.82	1.78646
0.2201397047	1.82	1.82	1.82	1.82	1.82	1.82	1.81999	1.82	1.82	1.82	1.78646
0.2373880389	1.82	1.82	1.82	1.82	1.82	1.82	1.81999	1.82	1.82	1.82	1.78646
0.2598515384	1.82	1.82	1.82	1.82	1.82	1.82	1.81998	1.82	1.82	1.82	1.78646
0.2816832167	1.82	1.82	1.82	1.82	1.82	1.82	1.81998	1.82	1.82	1.82	1.78646
0.2977840795	1.82	1.82	1.82	1.82	1.82	1.82	1.81998	1.82	1.82	1.82	1.78647
0.3190699658	1.82	1.82	1.82	1.82	1.82	1.82	1.81998	1.82	1.82	1.82	1.78648
0.3400333388	1.82	1.82	1.82	1.82	1.82	1.82	1.81997	1.82	1.82	1.82	1.7865
0.359706658	1.82	1.82	1.82	1.82	1.82	1.82	1.81997	1.82	1.82	1.82	1.78652
0.3780899235	1.82	1.82	1.82	1.82	1.82	1.82	1.81997	1.82	1.82	1.82	1.78653
0.4001448804	1.82	1.82	1.82	1.82	1.82	1.82	1.81996	1.82	1.82	1.82	1.78656
0.4210974669	1.82	1.82	1.82	1.82	1.82	1.82	1.81996	1.82	1.82	1.82	1.78659
0.4418612914	1.82	1.82	1.82	1.82	1.82	1.82	1.81996	1.82	1.82	1.82	1.78662
0.458472351	1.82	1.82	1.82	1.82	1.82	1.82	1.81995	1.82	1.82	1.82	1.78664
0.4792361755	1.82	1.82	1.82	1.82	1.82	1.82	1.81995	1.82	1.82	1.82	1.78667
0.5	1.82	1.82	1.82	1.82	1.82	1.82	1.81994	1.82	1.82	1.82	1.78671
0.5196835455	1.82	1.82	1.82	1.82	1.82	1.82	1.81994	1.82	1.82	1.82	1.78674
0.5391125797	1.82	1.82	1.82	1.82	1.82	1.82	1.81993	1.82	1.82	1.82	1.78677
0.5584113922	1.82	1.82	1.82	1.82	1.82	1.82	1.81993	1.82	1.82	1.82	1.78681
0.5814507978	1.82	1.82	1.82	1.82	1.82	1.82	1.81992	1.82	1.82	1.82	1.78685
0.6007589789	1.82	1.82	1.82	1.82	1.82	1.82	1.81992	1.82	1.82	1.82	1.78689
0.6204094974	1.82	1.82	1.82	1.82	1.82	1.82	1.81991	1.82	1.82	1.82	1.78693
0.6404359213	1.82	1.82	1.82	1.82	1.82	1.82	1.81991	1.82	1.82	1.82	1.78697
0.6607738234	1.82	1.82	1.82	1.82	1.82	1.82	1.8199	1.82	1.82	1.82	1.787
0.6807248901	1.82	1.82	1.82	1.82	1.82	1.82	1.81989	1.82	1.82	1.82	1.78704
0.7002361468	1.82	1.82	1.82	1.82	1.82	1.82	1.81989	1.82	1.82	1.82	1.78708
0.7193020462	1.82	1.82	1.82	1.82	1.82	1.82	1.81988	1.82	1.82	1.82	1.78712
0.7417010982	1.82	1.82	1.82	1.82	1.82	1.82	1.81988	1.82	1.82	1.82	1.78716
0.7599401635	1.82	1.82	1.82	1.82	1.82	1.82	1.81987	1.82	1.82	1.82	1.7872
0.7813260911	1.82	1.82	1.82	1.82	1.82	1.82	1.81986	1.82	1.82	1.82	1.78724
0.7987876248	1.82	1.82	1.82	1.82	1.82	1.82	1.81986	1.82	1.82	1.82	1.78728
0.819359247	1.82	1.82	1.82	1.82	1.82	1.82	1.81985	1.82	1.82	1.82	1.78732
0.8394876043	1.82	1.82	1.82	1.82	1.82	1.82	1.81984	1.82	1.82	1.82	1.78735
0.8592033196	1.82	1.82	1.82	1.82	1.82	1.82	1.81983	1.82	1.82	1.82	1.78739
0.8784686306	1.82	1.82	1.82	1.82	1.82	1.82	1.81982	1.82	1.82	1.82	1.78743
0.9004237998	1.82	1.82	1.82	1.82	1.82	1.82	1.81982	1.82	1.82	1.82	1.78747
0.9190943373	1.82	1.82	1.82	1.82	1.82	1.82	1.81981	1.82	1.82	1.82	1.7875
0.9404707499	1.82	1.82	1.82	1.82	1.82	1.82	1.8198	1.82	1.82	1.82	1.78754
0.9613059874	1.82	1.82	1.82	1.82	1.82	1.82	1.81979	1.82	1.82	1.82	1.78758
0.9791647625	1.82	1.82	1.82	1.82	1.82	1.82	1.81978	1.82	1.82	1.82	1.78761
1	1.82	1.82	1.82	1.82	1.82	1.82	1.81977	1.82	1.82	1.82	1.78765
1.020815074	1.82	1.82	1.82	1.82	1.82	1.82	1.81976	1.82	1.82	1.82	1.78768
1.038562664	1.82	1.82	1.82	1.82	1.82	1.82	1.81976	1.82	1.82	1.82	1.78771
1.059191356	1.82	1.82	1.82	1.82	1.82	1.82	1.81975	1.82	1.82	1.82	1.78774
1.079643818	1.82	1.82	1.82	1.82	1.82	1.82	1.81974	1.82	1.82	1.82	1.78777
1.099855784	1.82	1.82	1.82	1.82	1.82	1.82	1.81973	1.82	1.82	1.82	1.7878
1.11984064	1.82	1.82	1.82	1.82	1.82	1.82	1.81972	1.82	1.82	1.82	1.78783
1.139634741	1.82	1.82	1.82	1.82	1.82	1.82	1.81971	1.82	1.82	1.82	1.78786
1.159274648	1.82	1.82	1.82	1.82	1.82	1.82	1.8197	1.82	1.82	1.82	1.78788
1.178800593	1.82	1.82	1.82	1.82	1.82	1.82	1.81969	1.82	1.82	1.82	1.78791
1.200952276	1.82	1.82	1.82	1.82	1.82	1.82	1.81968	1.82	1.82	1.82	1.78794
1.22023051	1.82	1.82	1.82	1.82	1.82	1.82	1.81968	1.82	1.82	1.82	1.78796
1.239430377	1.82	1.82	1.82	1.82	1.82	1.82	1.81967	1.82	1.82	1.82	1.78798
1.258630244	1.82	1.82	1.82	1.82	1.82	1.82	1.81966	1.82	1.82	1.82	1.788
1.280326402	1.82	1.82	1.82	1.82	1.82	1.82	1.81965	1.82	1.82	1.82	1.78803
1.29931054	1.82	1.82	1.82	1.82	1.82	1.82	1.81964	1.82	1.82	1.82	1.78804
1.320853908	1.82	1.82	1.82	1.82	1.82	1.82	1.81963	1.82	1.82	1.82	1.78807
1.339570664	1.82	1.82	1.82	1.82	1.82	1.82	1.81963	1.82	1.82	1.82	1.78808
1.360961242	1.82	1.82	1.82	1.82	1.82	1.82	1.81962	1.82	1.82	1.82	1.7881
1.379324851	1.82001	1.82	1.82	1.82	1.82	1.82	1.81961	1.82	1.82	1.82	1.78812
1.400311834	1.82001	1.82	1.82	1.82	1.82	1.82	1.81961	1.82	1.82	1.82	1.78814
1.421298816	1.82001	1.82	1.82	1.82	1.82	1.82	1.8196	1.82	1.82	1.82	1.78815
1.439460628	1.82001	1.82	1.82	1.82	1.82	1.82	1.81959	1.82	1.82	1.82	1.78817
1.459640419	1.82001	1.82	1.82	1.82	1.82	1.82	1.81959	1.82	1.82	1.82	1.78818
1.479820209	1.82001	1.82	1.82	1.82	1.82	1.82	1.81958	1.82	1.82	1.82	1.7882
1.5	1.82001	1.82	1.82	1.82	1.82	1.82	1.81957	1.82	1.82	1.82	1.78821
1.519986481	1.82001	1.82	1.82	1.82	1.82	1.82	1.81957	1.82	1.82	1.82	1.78822
1.539843936	1.82001	1.82	1.82	1.82	1.82	1.82	1.81956	1.82	1.82	1.82	1.78823
1.559568368	1.82001	1.82	1.82	1.82	1.82	1.82	1.81956	1.82	1.82	1.82	1.78825
1.579182957	1.82001	1.82	1.82	1.82	1.82	1.82	1.81955	1.82	1.82	1.82	1.78826
1.601187625	1.82002	1.82	1.82	1.82	1.82	1.82	1.81954	1.82	1.82	1.82	1.78827
1.620641888	1.82002	1.82	1.82	1.82	1.82	1.82	1.81954	1.82	1.82	1.82	1.78828
1.64009615	1.82002	1.82	1.82	1.82	1.82	1.82	1.81953	1.82	1.82	1.82	1.78829
1.659550412	1.82002	1.82	1.82	1.82	1.82	1.82	1.81952	1.82	1.82	1.82	1.7883
1.679004674	1.82002	1.82	1.82	1.82	1.82	1.82	1.81952	1.82	1.82	1.82	1.7883
1.700929941	1.82002	1.82	1.82	1.82	1.82	1.81999	1.81951	1.82	1.82	1.82	1.78831
1.720541093	1.82002	1.82	1.82	1.82	1.82	1.81999	1.8195	1.82	1.82	1.82	1.78832
1.740152244	1.82003	1.82	1.82	1.82	1.82	1.81999	1.8195	1.82	1.82	1.82	1.78833
1.759812919	1.82003	1.82	1.82	1.82	1.82	1.81999	1.81949	1.82	1.82	1.82	1.78834
1.779594952	1.82003	1.82	1.82	1.82	1.82	1.81999	1.81948	1.82	1.82	1.82	1.78834
1.798937917	1.82003	1.82	1.82	1.82	1.82	1.81999	1.81948	1.82	1.82	1.82	1.78835
1.820053032	1.82004	1.82	1.82	1.82	1.82	1.81999	1.81947	1.82001	1.82	1.82	1.78835
1.840662343	1.82004	1.82	1.82	1.82	1.82	1.81999	1.81946	1.82001	1.82	1.82	1.78836
1.860853412	1.82004	1.82	1.82	1.82	1.82	1.81999	1.81946	1.82001	1.82	1.82	1.78837
1.880731496	1.82004	1.82	1.82	1.82	1.82	1.81999	1.81945	1.82001	1.82	1.82	1.78837
1.900282369	1.82005	1.82	1.82	1.82	1.82	1.81999	1.81944	1.82001	1.82	1.82	1.78837
1.91979234	1.82005	1.82	1.82	1.82	1.82	1.81999	1.81943	1.82001	1.82	1.82	1.78838
1.939302311	1.82005	1.82	1.82	1.82	1.82	1.81999	1.81943	1.82001	1.82	1.82	1.78838
1.960980057	1.82006	1.82	1.82	1.82	1.82	1.81999	1.81942	1.82001	1.82	1.82	1.78839
1.980490029	1.82006	1.82	1.82	1.82	1.82	1.81999	1.81941	1.82001	1.82	1.82	1.78839
2	1.82006	1.82	1.82	1.82	1.82	1.81999	1.81941	1.82001	1.82	1.82	1.78839
2.018987342	1.82007	1.82	1.82	1.82	1.82	1.81999	1.8194	1.82001	1.82	1.82	1.78839
2.040084388	1.82007	1.82	1.82	1.82	1.82	1.81999	1.81939	1.82001	1.82	1.82	1.78839
2.059149867	1.82008	1.82	1.82	1.82	1.82	1.81999	1.81938	1.82001	1.82	1.82	1.78839
2.080344585	1.82008	1.82	1.82	1.82	1.82	1.81999	1.81938	1.82001	1.82	1.82	1.78839
